0,1,2,3,4,5,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_correct,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceA_probs,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceB_probs,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceC_probs,/data/data_public/dtw_data/LLM-Explore/LMFlow/output_models/finetuned_MMLU_llama3_1b_choiceD_probs
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.38306418,1.8193082e-17,5.607352e-39,0.61693585
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.01395571,1.8627988e-17,5.5330657e-38,0.9860443
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.3259495,2.4027135e-16,2.3534577e-37,0.67405045
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.0038244836,4.366448e-18,7.624462e-39,0.9961755
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.045015533,1.149183e-16,1.5233674e-38,0.9549844
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.054198727,2.4665642e-16,2.0461259e-38,0.9458012
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.0705596,1.351941e-15,2.1072283e-38,0.92944044
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.0021157034,1.1797071e-17,1.0197455e-38,0.99788433
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.0040860027,9.098071e-18,1.5159074e-38,0.99591404
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.12678517,4.0511382e-17,1.964347e-38,0.87321484
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.41111085,1.9988145e-17,8.242809e-38,0.5888891
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.00019260288,4.181684e-18,7.4593e-40,0.9998074
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.018194368,9.399625e-18,4.0622889e-38,0.9818056
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,False,0.005797401,4.5055942e-17,2.1174906e-38,0.99420255
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,True,0.008711384,1.2047557e-15,3.113723e-39,0.99128854
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.024330191,5.2729122e-15,3.0062843e-37,0.9756698
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.003678509,7.5456516e-18,4.1223496e-38,0.99632156
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.00035419365,1.339143e-17,2.44028e-40,0.9996458
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.0062412596,2.834409e-18,2.3245704e-38,0.9937588
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.043204036,3.724467e-15,4.8884773e-38,0.95679593
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.028870907,2.8033514e-16,2.3993257e-38,0.97112906
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.03963884,1.4270411e-16,1.1770545e-37,0.9603612
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.04177388,1.6611747e-17,3.136357e-38,0.9582261
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.0005636751,4.0832993e-18,2.748877e-39,0.9994363
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.021615336,2.3548318e-17,1.2154705e-38,0.97838473
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,7.240209e-05,5.094947e-17,7.078034e-39,0.99992764
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.015906392,1.5205577e-16,6.3064585e-38,0.9840936
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.244363,1.5650003e-16,3.837585e-39,0.755637
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.45326182,2.8356286e-16,1.1111392e-38,0.54673815
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.027901376,1.04042155e-16,4.917661e-39,0.9720986
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.092687786,4.3770083e-17,6.9589423e-38,0.9073123
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.120438814,1.07121834e-14,3.5549426e-38,0.8795612
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.22884513,9.064748e-17,2.8661506e-37,0.7711549
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.001867566,9.137527e-17,3.932446e-39,0.9981324
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.018761085,1.1069073e-17,1.892023e-37,0.98123896
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.0064131636,1.35198676e-17,1.9571458e-38,0.9935868
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.007121429,1.3722987e-17,1.230887e-39,0.9928786
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.35756752,1.902479e-15,1.5059212e-37,0.64243245
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.007011795,8.792246e-18,7.482239e-39,0.99298817
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.01757688,1.29566726e-17,1.0299165e-37,0.98242307
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.0021322616,3.6621926e-17,2.043878e-38,0.9978677
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.001034247,1.1357427e-17,8.800283e-39,0.99896574
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.010818449,2.2717925e-17,1.9333053e-38,0.9891816
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.051462766,2.8191202e-17,1.0158359e-38,0.94853723
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,False,0.0067712096,1.800699e-18,9.99252e-39,0.9932288
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.016914913,3.9093236e-16,7.013392e-39,0.9830851
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.64243245,5.655921e-17,5.965e-40,0.35756752
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.015906392,4.673811e-17,6.293215e-39,0.9840936
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.009485713,6.480454e-17,2.105204e-39,0.9905143
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.05379964,7.886939e-17,7.298765e-39,0.9462003
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.00066151744,4.8968755e-17,3.641313e-39,0.99933845
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,False,0.004433765,3.8591248e-17,4.216909e-38,0.9955662
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.08509905,4.3451903e-17,4.6744268e-38,0.91490096
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.013121271,7.591836e-18,1.2382391e-37,0.9868787
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.00028240806,1.8410052e-18,6.3662e-41,0.99971753
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.0008328334,6.929472e-19,5.12341e-40,0.9991672
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.011687259,1.25350115e-17,7.447009e-39,0.9883128
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.002019014,1.8853493e-17,1.3301278e-38,0.997981
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.036769465,7.2535e-17,8.177578e-38,0.96323055
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.0072608665,9.882908e-18,1.149565e-38,0.99273914
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.0051396107,4.360683e-18,3.2057808e-38,0.99486035
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.00046734812,3.6321116e-18,2.5478916e-38,0.9995327
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.01243165,1.7663883e-17,1.3060065e-38,0.9875683
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.009161026,2.4413612e-17,1.78725e-39,0.99083894
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.017309094,1.220061e-16,7.065564e-39,0.9826909
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.000117974756,2.5024396e-17,2.17551e-39,0.999882
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.040845715,6.1779916e-17,2.4449637e-38,0.9591543
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.01107216,3.8937595e-17,3.1128452e-38,0.98892784
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.036769465,8.66307e-18,1.3694866e-37,0.96323055
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,True,0.23510839,7.889462e-16,7.89437e-38,0.7648916
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.046378206,7.110293e-18,2.124063e-39,0.95362175
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,False,0.009340025,1.2564782e-17,3.911221e-38,0.99066
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.004886375,1.1313632e-17,2.7427478e-38,0.9951137
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.01214717,2.4340036e-17,2.7015468e-38,0.9878528
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.00033015275,3.4392865e-18,4.901547e-39,0.9996699
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.0031115084,6.019341e-18,1.637245e-39,0.99688846
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.120025635,1.10110194e-16,1.2609286e-37,0.87997437
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.021125194,4.987676e-17,3.6098706e-37,0.97887486
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.04304285,3.1481813e-17,2.2915692e-38,0.95695716
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.11838509,6.6011014e-16,2.1657646e-37,0.88161486
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.006050398,1.7676797e-16,1.9426243e-38,0.99394965
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.80746067,5.252744e-16,2.642889e-38,0.19253936
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.011597362,2.459625e-16,9.638023e-39,0.98840266
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.06052939,2.4589093e-18,3.292031e-39,0.9394706
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.06608538,2.128173e-17,6.80627e-40,0.9339146
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.04903963,3.0624145e-16,2.4240768e-38,0.9509604
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.018055337,2.3086518e-17,9.37293e-38,0.9819447
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,False,0.007176882,3.4768228e-17,2.0335454e-38,0.9928231
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.003004343,3.1789874e-17,8.380729e-39,0.9969957
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,False,0.0016678823,1.2151437e-18,2.155233e-39,0.9983321
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,False,0.008511303,4.886232e-18,4.4704913e-38,0.9914887
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.059866417,5.4509675e-15,8.81615e-39,0.9401336
How many sides does a rhombus have?,4,6,8,10,A,False,0.0024154834,3.897277e-17,8.127677e-39,0.99758446
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.13939638,3.2911605e-16,7.945236e-39,0.86060363
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.0047552,8.343248e-18,1.852183e-39,0.9952448
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.009340025,5.1164467e-18,3.0223575e-38,0.99066
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.0015792594,3.7141084e-18,9.94565e-40,0.9984207
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.021287354,1.593893e-17,5.95965e-40,0.9787127
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.14854057,3.1136184e-15,5.73902e-40,0.85145944
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.29098085,5.651176e-16,1.9849837e-38,0.7090191
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.08819005,1.5352992e-16,4.241735e-38,0.91181
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.0010362669,3.6872093e-18,7.93369e-40,0.9989637
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.013121271,8.6026775e-18,1.6404003e-37,0.9868787
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.00074370287,8.311688e-18,1.603118e-39,0.9992563
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,4.417339e-05,1.8128947e-18,3.3505576e-38,0.9999558
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,False,0.018905448,2.7392187e-17,1.3919556e-38,0.9810946
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,False,0.2295352,1.0103408e-16,1.4399013e-37,0.7704648
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.06705628,1.4303062e-16,5.074031e-38,0.9329437
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,False,0.019870715,2.4530038e-17,1.7855478e-38,0.9801293
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.016657041,9.657881e-17,1.3208973e-38,0.983343
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.0017140384,1.635079e-18,2.2457017e-38,0.99828595
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.0062899017,3.996961e-18,1.8102884e-38,0.99371004
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.0042315875,1.1145559e-17,7.577952e-38,0.9957684
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.008577485,2.1058245e-17,1.1570446e-38,0.9914225
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.3539863,3.7886583e-17,4.765006e-38,0.6460137
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.051462766,2.627709e-17,5.395064e-39,0.94853723
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.012771868,1.9132816e-16,1.430862e-39,0.98722816
How many stars are on the American flag?,13,48,50,51,C,False,0.0032476767,8.1158475e-17,2.970501e-38,0.9967524
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.021948254,9.2908165e-18,2.8031067e-38,0.9780517
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.0047183693,6.7183464e-17,4.890302e-38,0.99528164
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.044514425,1.158804e-16,1.2343078e-38,0.9554855
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.29098085,2.7155486e-19,3.1539343e-37,0.7090191
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.08035747,4.4019667e-17,1.1183766e-37,0.91964257
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.4707366,7.7542825e-20,7.466318e-38,0.5292634
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.0015978455,5.9350184e-18,3.872526e-39,0.9984022
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.010408315,4.690053e-18,5.6846564e-38,0.98959166
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.69097626,6.7864075e-17,1.1733158e-38,0.3090237
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.0021322616,1.0741176e-17,1.08093e-40,0.9978677
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.05033063,1.140387e-17,9.207603e-38,0.94966936
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.033336822,5.569548e-18,7.227194e-39,0.9666631
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.0014721894,1.3587101e-17,1.7357642e-38,0.99852777
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.018978037,6.871423e-18,1.2502744e-37,0.98102194
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.2925953,1.267944e-16,8.1449145e-38,0.70740473
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.00685048,1.2996209e-17,2.6119828e-38,0.9931496
